x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32,x_33,y_33,z_33,x_34,y_34,z_34,x_35,y_35,z_35,x_36,y_36,z_36,x_37,y_37,z_37,x_38,y_38,z_38,x_39,y_39,z_39,x_40,y_40,z_40,x_41,y_41,z_41,x_42,y_42,z_42,x_43,y_43,z_43,x_44,y_44,z_44,x_45,y_45,z_45,x_46,y_46,z_46,x_47,y_47,z_47,x_48,y_48,z_48,x_49,y_49,z_49,x_50,y_50,z_50,x_51,y_51,z_51,x_52,y_52,z_52,x_53,y_53,z_53,x_54,y_54,z_54,x_55,y_55,z_55,x_56,y_56,z_56,x_57,y_57,z_57,x_58,y_58,z_58,x_59,y_59,z_59,x_60,y_60,z_60,x_61,y_61,z_61,x_62,y_62,z_62,x_63,y_63,z_63,x_64,y_64,z_64,x_65,y_65,z_65,x_66,y_66,z_66,x_67,y_67,z_67,x_68,y_68,z_68,x_69,y_69,z_69,x_70,y_70,z_70,x_71,y_71,z_71,x_72,y_72,z_72,x_73,y_73,z_73,x_74,y_74,z_74,x_75,y_75,z_75,x_76,y_76,z_76,x_77,y_77,z_77,x_78,y_78,z_78,x_79,y_79,z_79,x_80,y_80,z_80,x_81,y_81,z_81,x_82,y_82,z_82,x_83,y_83,z_83,x_84,y_84,z_84,x_85,y_85,z_85,x_86,y_86,z_86,x_87,y_87,z_87,x_88,y_88,z_88,x_89,y_89,z_89,x_90,y_90,z_90,x_91,y_91,z_91,x_92,y_92,z_92,x_93,y_93,z_93,x_94,y_94,z_94,x_95,y_95,z_95,x_96,y_96,z_96,x_97,y_97,z_97,x_98,y_98,z_98,x_99,y_99,z_99,x_100,y_100,z_100,x_101,y_101,z_101,x_102,y_102,z_102,x_103,y_103,z_103,x_104,y_104,z_104,x_105,y_105,z_105,x_106,y_106,z_106,x_107,y_107,z_107,x_108,y_108,z_108,x_109,y_109,z_109,x_110,y_110,z_110,x_111,y_111,z_111,x_112,y_112,z_112,x_113,y_113,z_113,x_114,y_114,z_114,x_115,y_115,z_115,x_116,y_116,z_116,x_117,y_117,z_117,x_118,y_118,z_118,x_119,y_119,z_119,x_120,y_120,z_120,x_121,y_121,z_121,x_122,y_122,z_122,x_123,y_123,z_123,x_124,y_124,z_124,x_125,y_125,z_125,x_126,y_126,z_126,x_127,y_127,z_127,x_128,y_128,z_128,x_129,y_129,z_129,x_130,y_130,z_130,x_131,y_131,z_131,x_132,y_132,z_132,x_133,y_133,z_133,x_134,y_134,z_134,x_135,y_135,z_135,x_136,y_136,z_136,x_137,y_137,z_137,x_138,y_138,z_138,x_139,y_139,z_139,x_140,y_140,z_140,x_141,y_141,z_141,x_142,y_142,z_142,x_143,y_143,z_143,x_144,y_144,z_144,x_145,y_145,z_145,x_146,y_146,z_146,x_147,y_147,z_147,x_148,y_148,z_148,x_149,y_149,z_149,x_150,y_150,z_150,x_151,y_151,z_151,x_152,y_152,z_152,x_153,y_153,z_153,x_154,y_154,z_154,x_155,y_155,z_155,x_156,y_156,z_156,x_157,y_157,z_157,x_158,y_158,z_158,x_159,y_159,z_159,x_160,y_160,z_160,x_161,y_161,z_161,x_162,y_162,z_162,x_163,y_163,z_163,x_164,y_164,z_164,x_165,y_165,z_165,x_166,y_166,z_166,x_167,y_167,z_167,x_168,y_168,z_168,x_169,y_169,z_169,x_170,y_170,z_170,x_171,y_171,z_171,x_172,y_172,z_172,x_173,y_173,z_173,x_174,y_174,z_174,x_175,y_175,z_175,x_176,y_176,z_176,x_177,y_177,z_177,x_178,y_178,z_178,x_179,y_179,z_179,x_180,y_180,z_180,x_181,y_181,z_181,x_182,y_182,z_182,x_183,y_183,z_183,x_184,y_184,z_184,x_185,y_185,z_185,x_186,y_186,z_186,x_187,y_187,z_187,x_188,y_188,z_188,x_189,y_189,z_189,x_190,y_190,z_190,x_191,y_191,z_191,x_192,y_192,z_192,x_193,y_193,z_193,x_194,y_194,z_194,x_195,y_195,z_195,x_196,y_196,z_196,x_197,y_197,z_197,x_198,y_198,z_198,x_199,y_199,z_199,x_200,y_200,z_200,x_201,y_201,z_201,x_202,y_202,z_202,x_203,y_203,z_203,x_204,y_204,z_204,x_205,y_205,z_205,x_206,y_206,z_206,x_207,y_207,z_207,x_208,y_208,z_208,x_209,y_209,z_209,x_210,y_210,z_210,x_211,y_211,z_211,x_212,y_212,z_212,x_213,y_213,z_213,x_214,y_214,z_214,x_215,y_215,z_215,x_216,y_216,z_216,x_217,y_217,z_217,x_218,y_218,z_218,x_219,y_219,z_219,x_220,y_220,z_220,x_221,y_221,z_221,x_222,y_222,z_222,x_223,y_223,z_223,x_224,y_224,z_224,x_225,y_225,z_225,x_226,y_226,z_226,x_227,y_227,z_227,x_228,y_228,z_228,x_229,y_229,z_229,x_230,y_230,z_230,x_231,y_231,z_231,x_232,y_232,z_232,x_233,y_233,z_233,x_234,y_234,z_234,x_235,y_235,z_235,x_236,y_236,z_236,x_237,y_237,z_237,x_238,y_238,z_238,x_239,y_239,z_239,x_240,y_240,z_240,x_241,y_241,z_241,x_242,y_242,z_242,x_243,y_243,z_243,x_244,y_244,z_244,x_245,y_245,z_245,x_246,y_246,z_246,x_247,y_247,z_247,x_248,y_248,z_248,x_249,y_249,z_249,x_250,y_250,z_250,x_251,y_251,z_251,x_252,y_252,z_252,x_253,y_253,z_253,x_254,y_254,z_254,x_255,y_255,z_255,x_256,y_256,z_256,x_257,y_257,z_257,x_258,y_258,z_258,x_259,y_259,z_259,x_260,y_260,z_260,x_261,y_261,z_261,x_262,y_262,z_262,x_263,y_263,z_263,x_264,y_264,z_264,x_265,y_265,z_265,x_266,y_266,z_266,x_267,y_267,z_267,x_268,y_268,z_268,x_269,y_269,z_269,x_270,y_270,z_270,x_271,y_271,z_271,x_272,y_272,z_272,x_273,y_273,z_273,x_274,y_274,z_274,x_275,y_275,z_275,x_276,y_276,z_276,x_277,y_277,z_277,x_278,y_278,z_278,x_279,y_279,z_279,x_280,y_280,z_280,x_281,y_281,z_281,x_282,y_282,z_282,x_283,y_283,z_283,x_284,y_284,z_284,x_285,y_285,z_285,x_286,y_286,z_286,x_287,y_287,z_287,x_288,y_288,z_288,x_289,y_289,z_289,x_290,y_290,z_290,x_291,y_291,z_291,x_292,y_292,z_292,x_293,y_293,z_293,x_294,y_294,z_294,x_295,y_295,z_295,x_296,y_296,z_296,x_297,y_297,z_297,x_298,y_298,z_298,x_299,y_299,z_299,x_300,y_300,z_300,x_301,y_301,z_301,x_302,y_302,z_302,x_303,y_303,z_303,x_304,y_304,z_304,x_305,y_305,z_305,x_306,y_306,z_306,x_307,y_307,z_307,x_308,y_308,z_308,x_309,y_309,z_309,x_310,y_310,z_310,x_311,y_311,z_311,x_312,y_312,z_312,x_313,y_313,z_313,x_314,y_314,z_314,x_315,y_315,z_315,x_316,y_316,z_316,x_317,y_317,z_317,x_318,y_318,z_318,x_319,y_319,z_319,x_320,y_320,z_320,x_321,y_321,z_321,x_322,y_322,z_322,x_323,y_323,z_323,x_324,y_324,z_324,x_325,y_325,z_325,x_326,y_326,z_326,x_327,y_327,z_327,x_328,y_328,z_328,x_329,y_329,z_329,x_330,y_330,z_330,x_331,y_331,z_331,x_332,y_332,z_332,x_333,y_333,z_333,x_334,y_334,z_334,x_335,y_335,z_335,x_336,y_336,z_336,x_337,y_337,z_337,x_338,y_338,z_338,x_339,y_339,z_339,x_340,y_340,z_340,x_341,y_341,z_341,x_342,y_342,z_342,x_343,y_343,z_343,x_344,y_344,z_344,x_345,y_345,z_345,x_346,y_346,z_346,x_347,y_347,z_347,x_348,y_348,z_348,x_349,y_349,z_349,x_350,y_350,z_350,x_351,y_351,z_351,x_352,y_352,z_352,x_353,y_353,z_353,x_354,y_354,z_354,x_355,y_355,z_355,x_356,y_356,z_356,x_357,y_357,z_357,x_358,y_358,z_358,x_359,y_359,z_359,x_360,y_360,z_360,x_361,y_361,z_361,x_362,y_362,z_362,x_363,y_363,z_363,x_364,y_364,z_364,x_365,y_365,z_365,x_366,y_366,z_366,x_367,y_367,z_367,x_368,y_368,z_368,x_369,y_369,z_369,x_370,y_370,z_370,x_371,y_371,z_371,x_372,y_372,z_372,x_373,y_373,z_373,x_374,y_374,z_374,x_375,y_375,z_375,x_376,y_376,z_376,x_377,y_377,z_377,x_378,y_378,z_378,x_379,y_379,z_379,x_380,y_380,z_380,x_381,y_381,z_381,x_382,y_382,z_382,x_383,y_383,z_383,x_384,y_384,z_384,x_385,y_385,z_385,x_386,y_386,z_386,x_387,y_387,z_387,x_388,y_388,z_388,x_389,y_389,z_389,x_390,y_390,z_390,x_391,y_391,z_391,x_392,y_392,z_392,x_393,y_393,z_393,x_394,y_394,z_394,x_395,y_395,z_395,x_396,y_396,z_396,x_397,y_397,z_397,x_398,y_398,z_398,x_399,y_399,z_399,x_400,y_400,z_400,x_401,y_401,z_401,x_402,y_402,z_402,x_403,y_403,z_403,x_404,y_404,z_404,x_405,y_405,z_405,x_406,y_406,z_406,x_407,y_407,z_407,x_408,y_408,z_408,x_409,y_409,z_409,x_410,y_410,z_410,x_411,y_411,z_411,x_412,y_412,z_412,x_413,y_413,z_413,x_414,y_414,z_414,x_415,y_415,z_415,x_416,y_416,z_416,x_417,y_417,z_417,x_418,y_418,z_418,x_419,y_419,z_419,x_420,y_420,z_420,x_421,y_421,z_421,x_422,y_422,z_422,x_423,y_423,z_423,x_424,y_424,z_424,x_425,y_425,z_425,x_426,y_426,z_426,x_427,y_427,z_427,x_428,y_428,z_428,x_429,y_429,z_429,x_430,y_430,z_430,x_431,y_431,z_431,x_432,y_432,z_432,x_433,y_433,z_433,x_434,y_434,z_434,x_435,y_435,z_435,x_436,y_436,z_436,x_437,y_437,z_437,x_438,y_438,z_438,x_439,y_439,z_439,x_440,y_440,z_440,x_441,y_441,z_441,x_442,y_442,z_442,x_443,y_443,z_443,x_444,y_444,z_444,x_445,y_445,z_445,x_446,y_446,z_446,x_447,y_447,z_447,x_448,y_448,z_448,x_449,y_449,z_449,x_450,y_450,z_450,x_451,y_451,z_451,x_452,y_452,z_452,x_453,y_453,z_453,x_454,y_454,z_454,x_455,y_455,z_455,x_456,y_456,z_456,x_457,y_457,z_457,x_458,y_458,z_458,x_459,y_459,z_459,x_460,y_460,z_460,x_461,y_461,z_461,x_462,y_462,z_462,x_463,y_463,z_463,x_464,y_464,z_464,x_465,y_465,z_465,x_466,y_466,z_466,x_467,y_467,z_467,x_468,y_468,z_468,x_469,y_469,z_469,x_470,y_470,z_470,x_471,y_471,z_471,x_472,y_472,z_472,x_473,y_473,z_473,x_474,y_474,z_474,x_475,y_475,z_475,x_476,y_476,z_476,x_477,y_477,z_477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
